release_date_int,Drama,United States of America,Documentary,Horror,Action,runtime,budget,revenue,Animation,Released,Comedy,xx_lan,Family,Rumored,Post Production,In Production,Pixar Animation Studios,is_english,United Kingdom,fa_lan,DC Comics,Switzerland,belongs_to_collection,Marvel Studios,Foreign,cs_lan,South Africa,af_lan,Twentieth Century Fox Film Corporation,History,Mystery,Hong Kong,Burkina Faso,Working Title Films,Australia,Hungary,Russia,TriStar Pictures,Bad Hat Harry Productions,Walt Disney Pictures,DreamWorks Animation,Thriller,Netherlands
19771127.0,0,1.0,0,0,0,77.0,3000000.0,0.0,1,1.0,0,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19781008.0,1,0.0,0,0,0,90.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19781102.0,0,1.0,0,1,0,101.0,650000.0,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19780802.0,1,1.0,0,0,0,93.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19781219.0,0,1.0,0,1,0,115.0,3500000.0,24046533.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19780616.0,0,1.0,0,1,0,116.0,20000000.0,187884007.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19780501.0,0,1.0,1,0,0,117.0,21606623.53436832,321952.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19781115.0,1,1.0,0,0,0,132.0,4000000.0,30471420.0,1,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19781108.0,1,1.0,0,1,0,107.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19780705.0,0,1.0,0,1,0,95.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780912.0,1,1.0,0,0,0,121.0,2300000.0,35000000.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780727.0,0,1.0,0,0,0,109.0,2700000.0,141000000.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790801.0,0,1.0,0,1,0,90.0,257000.0,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780803.0,0,1.0,0,1,0,94.0,660000.0,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780405.0,1,1.0,0,0,0,110.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780111.0,1,0.0,0,0,0,108.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780719.0,0,1.0,0,0,1,104.0,21606623.53436832,49579269.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19780423.0,1,1.0,0,0,0,119.0,118.0,19.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780724.0,0,1.0,0,0,0,113.0,18000000.0,0.0,0,1.0,0,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780202.0,0,0.0,0,0,1,115.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780301.0,0,0.0,0,0,1,98.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19781213.0,0,1.0,0,0,1,143.0,55000000.0,300218018.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780526.0,1,1.0,0,0,0,124.0,2515000.0,24000000.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780101.0,0,1.0,0,0,0,86.0,21606623.53436832,41590893.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19781014.0,1,0.0,0,0,0,88.0,1000000.0,3713768.0,1,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19780829.0,1,1.0,0,0,0,125.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19781024.0,0,1.0,0,0,0,134.0,24000000.0,21049053.0,0,1.0,0,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791019.0,1,1.0,0,0,0,119.0,21606623.53436832,33300000.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19791004.0,0,1.0,0,0,0,122.0,21606623.53436832,74865517.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791213.0,0,1.0,0,0,1,113.0,35000000.0,31755742.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790817.0,1,1.0,0,0,1,123.0,14000000.0,13015688.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19790525.0,0,1.0,0,1,1,117.0,11000000.0,104931801.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19791220.0,1,1.0,0,0,0,123.0,21606623.53436832,37823676.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790727.0,1,1.0,0,1,0,117.0,21606623.53436832,86432000.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19790124.0,1,0.0,0,0,0,89.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790815.0,1,1.0,0,0,0,153.0,31500000.0,89460381.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790627.0,0,1.0,0,0,0,88.0,21606623.53436832,0.0,0,1.0,1,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791219.0,1,1.0,0,0,0,130.0,21606623.53436832,30177511.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790518.0,1,1.0,0,0,1,114.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791218.0,0,1.0,0,0,1,98.0,20000000.0,35841901.0,0,1.0,0,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791017.0,0,1.0,0,0,0,118.0,2700000.0,37799643.0,0,1.0,0,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790502.0,1,0.0,0,0,0,142.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790524.0,1,1.0,0,0,0,100.0,2300000.0,20000000.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790525.0,0,0.0,0,1,0,92.0,1355000.0,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19800207.0,0,0.0,0,1,0,95.0,100000.0,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790710.0,1,1.0,0,0,0,121.0,21606623.53436832,0.0,0,1.0,0,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790316.0,1,1.0,0,0,0,122.0,5900000.0,51718367.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19790720.0,0,1.0,0,1,0,109.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790615.0,1,1.0,0,1,0,96.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790220.0,1,0.0,0,0,0,116.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791221.0,1,1.0,0,0,0,122.0,21606623.53436832,61801971.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790622.0,1,1.0,0,0,0,111.0,8000000.0,43000000.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791026.0,1,1.0,0,0,0,115.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790125.0,1,0.0,0,0,0,110.0,6000000.0,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19790501.0,0,1.0,0,0,0,98.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790314.0,1,1.0,0,0,0,121.0,11000000.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790209.0,1,1.0,0,0,0,109.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19791019.0,1,1.0,0,0,0,92.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790615.0,0,1.0,0,0,1,103.0,9000000.0,38200000.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791214.0,0,1.0,0,0,0,94.0,21606623.53436832,73961419.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791218.0,1,1.0,0,0,0,105.0,8000000.0,106260000.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790817.0,0,0.0,0,0,0,94.0,4000000.0,20045115.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790427.0,1,0.0,0,0,0,108.0,21606623.53436832,0.0,0,1.0,1,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790829.0,1,1.0,0,0,0,142.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790412.0,0,0.0,0,0,1,93.0,400000.0,100000000.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0,1,0.0
19790622.0,0,1.0,0,0,0,112.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790425.0,1,1.0,0,0,0,96.0,21606623.53436832,39946780.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790628.0,0,0.0,0,0,0,92.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791019.0,0,1.0,0,0,1,107.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19790626.0,0,1.0,0,0,1,126.0,34000000.0,210308099.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19790531.0,0,1.0,0,0,0,97.0,21606623.53436832,76657000.0,0,1.0,1,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790302.0,1,1.0,0,0,0,110.0,21606623.53436832,22228000.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790803.0,1,1.0,0,0,0,119.0,21606623.53436832,26079312.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790411.0,1,0.0,0,1,0,107.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790909.0,1,1.0,0,0,0,122.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791102.0,1,1.0,0,0,0,95.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790328.0,0,1.0,0,1,0,89.0,300000.0,11988469.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790914.0,1,0.0,0,0,0,120.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790302.0,0,1.0,0,0,0,99.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19800327.0,0,0.0,0,1,0,84.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790126.0,0,1.0,0,0,0,78.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790824.0,0,1.0,0,0,0,93.0,300000.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790615.0,1,1.0,0,0,0,119.0,7000000.0,200182160.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791107.0,1,1.0,0,0,0,125.0,9250000.0,29174648.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791215.0,0,0.0,0,0,0,110.0,21606623.53436832,0.0,1,1.0,1,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791117.0,0,1.0,0,1,0,184.0,4000000.0,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19790912.0,1,0.0,0,0,0,98.0,420000.0,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790817.0,1,1.0,0,0,0,108.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790416.0,1,0.0,0,0,0,163.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0,1,0.0
19791206.0,0,1.0,0,0,0,132.0,35000000.0,139000000.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791005.0,0,1.0,0,0,0,105.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19791006.0,1,0.0,0,0,0,171.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790831.0,1,1.0,0,0,0,112.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19800328.0,1,1.0,0,0,1,94.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790825.0,0,0.0,0,1,0,91.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790713.0,1,1.0,0,0,0,117.0,21606623.53436832,23000000.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
19790208.0,1,1.0,0,0,1,93.0,4000000.0,22490039.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19791026.0,0,1.0,0,1,0,97.0,21606623.53436832,0.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0.0
19791001.0,1,1.0,0,0,0,106.0,21606623.53436832,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0
